[2026-08-13 21:33:46] 库版本(同步前): 2026.08.13.4
[2026-08-13 21:33:46] 服务端库: /tmp/rt_db/System.db
[2026-08-13 21:33:46] 客户端库: /home/tetsuya/development/zircon/Debug/Client/Data/System.db
[2026-08-13 21:33:46] 阶段A校验失败: 425 处错误，未写库。
[2026-08-13 21:33:46]   ✗ ItemInfo#1163.Image: 图像帧 2530 超出范围 [0, 2364]
[2026-08-13 21:33:46]   ✗ ItemInfo#1164.Image: 图像帧 2550 超出范围 [0, 2364]
[2026-08-13 21:33:46]   ✗ MonsterInfo#189.Level: 数值 0 违反约束 >0
[2026-08-13 21:33:46]   ✗ MonsterInfo#190.Level: 数值 0 违反约束 >0
[2026-08-13 21:33:46]   ✗ MonsterInfo#191.Level: 数值 0 违反约束 >0
[2026-08-13 21:33:46]   ✗ MonsterInfo#192.Level: 数值 0 违反约束 >0
[2026-08-13 21:33:46]   ✗ MonsterInfo#193.Level: 数值 0 违反约束 >0
[2026-08-13 21:33:46]   ✗ MonsterInfo#194.Level: 数值 0 违反约束 >0
[2026-08-13 21:33:46]   ✗ MonsterInfo#195.Level: 数值 0 违反约束 >0
[2026-08-13 21:33:46]   ✗ MonsterInfo#196.Level: 数值 0 违反约束 >0
[2026-08-13 21:33:46]   ✗ MonsterInfo#197.Level: 数值 0 违反约束 >0
[2026-08-13 21:33:46]   ✗ MonsterInfo#198.Level: 数值 0 违反约束 >0
[2026-08-13 21:33:46]   ✗ MonsterInfo#352.Level: 数值 0 违反约束 >0
[2026-08-13 21:33:46]   ✗ ItemInfoStat#52.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#54.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#118.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#250.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#500.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#501.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#502.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#503.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#653.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#654.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#656.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#657.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#658.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#659.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#684.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#685.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#688.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#689.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#690.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#691.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#692.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#693.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#694.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#696.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#697.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#699.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#700.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#709.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#710.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#742.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#743.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#744.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#745.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#747.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#748.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#749.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#750.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#751.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#752.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#753.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#754.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#755.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#756.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#757.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#758.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#759.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#760.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#761.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#762.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#763.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#764.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#765.Item: 必填引用缺失
[2026-08-13 21:33:46]   ✗ ItemInfoStat#766.Item: 必填引用缺失
